matchId,round,timestamp,attacker,action,damage,target,hp_left
M0005,4,2026-02-27 15:34:18,"Hero Warrior",5,"Enemy Mage",58,"damage dealt","Hero Warrior vs Enemy Mage"
M0005,4,2026-02-27 15:34:18,"Enemy Mage",44,"Hero Warrior",74,"damage dealt","Hero Warrior vs Enemy Mage"
M0005,5,2026-02-27 15:34:18,"Hero Warrior",5,"Enemy Mage",53,"damage dealt","Hero Warrior vs Enemy Mage"
M0005,5,2026-02-27 15:34:18,"Enemy Mage",2,"Hero Warrior",72,"damage dealt","Hero Warrior vs Enemy Mage"
M0005,6,2026-02-27 15:34:18,"Hero Warrior",5,"Enemy Mage",48,"damage dealt","Hero Warrior vs Enemy Mage"
M0005,6,2026-02-27 15:34:18,"Enemy Mage",0,"Hero Warrior",72,"recover / no damage","Hero Warrior vs Enemy Mage"
M0005,7,2026-02-27 15:34:18,"Hero Warrior",10,"Enemy Mage",38,"damage dealt","Hero Warrior vs Enemy Mage"
M0005,7,2026-02-27 15:34:18,"Enemy Mage",2,"Hero Warrior",70,"damage dealt","Hero Warrior vs Enemy Mage"
M0005,8,2026-02-27 15:34:18,"Hero Warrior",0,"Enemy Mage",38,"recover / no damage","Hero Warrior vs Enemy Mage"
M0005,8,2026-02-27 15:34:18,"Enemy Mage",2,"Hero Warrior",68,"damage dealt","Hero Warrior vs Enemy Mage"
M0005,9,2026-02-27 15:34:18,"Hero Warrior",5,"Enemy Mage",33,"damage dealt","Hero Warrior vs Enemy Mage"
M0005,9,2026-02-27 15:34:18,"Enemy Mage",0,"Hero Warrior",68,"recover / no damage","Hero Warrior vs Enemy Mage"
M0005,10,2026-02-27 15:34:18,"Hero Warrior",5,"Enemy Mage",28,"damage dealt","Hero Warrior vs Enemy Mage"
M0005,10,2026-02-27 15:34:18,"Enemy Mage",2,"Hero Warrior",66,"damage dealt","Hero Warrior vs Enemy Mage"
M0005,11,2026-02-27 15:34:18,"Hero Warrior",0,"Enemy Mage",28,"recover / no damage","Hero Warrior vs Enemy Mage"
M0005,11,2026-02-27 15:34:18,"Enemy Mage",2,"Hero Warrior",64,"damage dealt","Hero Warrior vs Enemy Mage"
M0005,12,2026-02-27 15:34:18,"Hero Warrior",5,"Enemy Mage",23,"damage dealt","Hero Warrior vs Enemy Mage"
M0005,12,2026-02-27 15:34:18,"Enemy Mage",0,"Hero Warrior",64,"recover / no damage","Hero Warrior vs Enemy Mage"
M0005,13,2026-02-27 15:34:18,"Hero Warrior",5,"Enemy Mage",18,"damage dealt","Hero Warrior vs Enemy Mage"
M0005,13,2026-02-27 15:34:18,"Enemy Mage",2,"Hero Warrior",62,"damage dealt","Hero Warrior vs Enemy Mage"
M0005,14,2026-02-27 15:34:18,"Hero Warrior",0,"Enemy Mage",18,"recover / no damage","Hero Warrior vs Enemy Mage"
M0005,14,2026-02-27 15:34:18,"Enemy Mage",2,"Hero Warrior",60,"damage dealt","Hero Warrior vs Enemy Mage"
M0005,15,2026-02-27 15:34:18,"Hero Warrior",5,"Enemy Mage",13,"damage dealt","Hero Warrior vs Enemy Mage"
M0005,15,2026-02-27 15:34:18,"Enemy Mage",0,"Hero Warrior",60,"recover / no damage","Hero Warrior vs Enemy Mage"
M0005,16,2026-02-27 15:34:18,"Hero Warrior",5,"Enemy Mage",8,"damage dealt","Hero Warrior vs Enemy Mage"
M0005,16,2026-02-27 15:34:18,"Enemy Mage",2,"Hero Warrior",58,"damage dealt","Hero Warrior vs Enemy Mage"
M0005,17,2026-02-27 15:34:18,"Hero Warrior",0,"Enemy Mage",8,"recover / no damage","Hero Warrior vs Enemy Mage"
M0005,17,2026-02-27 15:34:18,"Enemy Mage",2,"Hero Warrior",56,"damage dealt","Hero Warrior vs Enemy Mage"
M0005,18,2026-02-27 15:34:18,"Hero Warrior",5,"Enemy Mage",3,"damage dealt","Hero Warrior vs Enemy Mage"
M0005,18,2026-02-27 15:34:18,"Enemy Mage",0,"Hero Warrior",56,"recover / no damage","Hero Warrior vs Enemy Mage"
M0005,19,2026-02-27 15:34:18,"Hero Warrior",3,"Enemy Mage",0,"damage dealt","Hero Warrior vs Enemy Mage"
M0006,1,2026-02-27 15:34:18,"Hero Warrior",2,"Enemy Warrior",101,"damage dealt","Hero Warrior vs Enemy Warrior"
M0006,1,2026-02-27 15:34:18,"Enemy Warrior",5,"Hero Warrior",192,"damage dealt","Hero Warrior vs Enemy Warrior"
M0006,2,2026-02-27 15:34:18,"Hero Warrior",2,"Enemy Warrior",99,"damage dealt","Hero Warrior vs Enemy Warrior"
M0006,2,2026-02-27 15:34:18,"Enemy Warrior",10,"Hero Warrior",182,"damage dealt","Hero Warrior vs Enemy Warrior"
M0006,3,2026-02-27 15:34:18,"Hero Warrior",2,"Enemy Warrior",97,"damage dealt","Hero Warrior vs Enemy Warrior"
M0006,3,2026-02-27 15:34:18,"Enemy Warrior",10,"Hero Warrior",172,"damage dealt","Hero Warrior vs Enemy Warrior"
M0006,4,2026-02-27 15:34:18,"Hero Warrior",5,"Enemy Warrior",92,"damage dealt","Hero Warrior vs Enemy Warrior"
M0006,4,2026-02-27 15:34:18,"Enemy Warrior",5,"Hero Warrior",167,"damage dealt","Hero Warrior vs Enemy Warrior"
M0006,5,2026-02-27 15:34:18,"Hero Warrior",5,"Enemy Warrior",87,"damage dealt","Hero Warrior vs Enemy Warrior"
M0006,5,2026-02-27 15:34:18,"Enemy Warrior",5,"Hero Warrior",162,"damage dealt","Hero Warrior vs Enemy Warrior"
M0006,6,2026-02-27 15:34:18,"Hero Warrior",2,"Enemy Warrior",85,"damage dealt","Hero Warrior vs Enemy Warrior"
M0006,6,2026-02-27 15:34:18,"Enemy Warrior",10,"Hero Warrior",152,"damage dealt","Hero Warrior vs Enemy Warrior"
M0006,7,2026-02-27 15:34:18,"Hero Warrior",2,"Enemy Warrior",83,"damage dealt","Hero Warrior vs Enemy Warrior"
M0006,7,2026-02-27 15:34:18,"Enemy Warrior",5,"Hero Warrior",147,"damage dealt","Hero Warrior vs Enemy Warrior"
M0006,8,2026-02-27 15:34:18,"Hero Warrior",5,"Enemy Warrior",78,"damage dealt","Hero Warrior vs Enemy Warrior"
M0006,8,2026-02-27 15:34:18,"Enemy Warrior",10,"Hero Warrior",137,"damage dealt","Hero Warrior vs Enemy Warrior"
M0006,9,2026-02-27 15:34:18,"Hero Warrior",5,"Enemy Warrior",73,"damage dealt","Hero Warrior vs Enemy Warrior"
M0006,9,2026-02-27 15:34:18,"Enemy Warrior",10,"Hero Warrior",127,"damage dealt","Hero Warrior vs Enemy Warrior"
M0006,10,2026-02-27 15:34:18,"Hero Warrior",2,"Enemy Warrior",71,"damage dealt","Hero Warrior vs Enemy Warrior"
M0006,10,2026-02-27 15:34:18,"Enemy Warrior",10,"Hero Warrior",117,"damage dealt","Hero Warrior vs Enemy Warrior"
M0006,11,2026-02-27 15:34:18,"Hero Warrior",2,"Enemy Warrior",69,"damage dealt","Hero Warrior vs Enemy Warrior"
M0006,11,2026-02-27 15:34:18,"Enemy Warrior",5,"Hero Warrior",112,"damage dealt","Hero Warrior vs Enemy Warrior"
M0006,12,2026-02-27 15:34:18,"Hero Warrior",0,"Enemy Warrior",69,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0006,12,2026-02-27 15:34:18,"Enemy Warrior",10,"Hero Warrior",102,"damage dealt","Hero Warrior vs Enemy Warrior"
M0006,13,2026-02-27 15:34:18,"Hero Warrior",2,"Enemy Warrior",67,"damage dealt","Hero Warrior vs Enemy Warrior"
M0006,13,2026-02-27 15:34:18,"Enemy Warrior",5,"Hero Warrior",97,"damage dealt","Hero Warrior vs Enemy Warrior"
M0006,14,2026-02-27 15:34:18,"Hero Warrior",2,"Enemy Warrior",65,"damage dealt","Hero Warrior vs Enemy Warrior"
M0006,14,2026-02-27 15:34:18,"Enemy Warrior",10,"Hero Warrior",87,"damage dealt","Hero Warrior vs Enemy Warrior"
M0006,15,2026-02-27 15:34:18,"Hero Warrior",0,"Enemy Warrior",65,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0006,15,2026-02-27 15:34:18,"Enemy Warrior",5,"Hero Warrior",82,"damage dealt","Hero Warrior vs Enemy Warrior"
M0006,16,2026-02-27 15:34:18,"Hero Warrior",2,"Enemy Warrior",63,"damage dealt","Hero Warrior vs Enemy Warrior"
M0006,16,2026-02-27 15:34:18,"Enemy Warrior",5,"Hero Warrior",77,"damage dealt","Hero Warrior vs Enemy Warrior"
M0006,17,2026-02-27 15:34:18,"Hero Warrior",2,"Enemy Warrior",61,"damage dealt","Hero Warrior vs Enemy Warrior"
M0006,17,2026-02-27 15:34:18,"Enemy Warrior",5,"Hero Warrior",72,"damage dealt","Hero Warrior vs Enemy Warrior"
M0006,18,2026-02-27 15:34:18,"Hero Warrior",0,"Enemy Warrior",61,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0006,18,2026-02-27 15:34:18,"Enemy Warrior",0,"Hero Warrior",72,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0006,19,2026-02-27 15:34:18,"Hero Warrior",2,"Enemy Warrior",59,"damage dealt","Hero Warrior vs Enemy Warrior"
M0006,19,2026-02-27 15:34:18,"Enemy Warrior",5,"Hero Warrior",67,"damage dealt","Hero Warrior vs Enemy Warrior"
M0006,20,2026-02-27 15:34:18,"Hero Warrior",2,"Enemy Warrior",57,"damage dealt","Hero Warrior vs Enemy Warrior"
M0006,20,2026-02-27 15:34:18,"Enemy Warrior",5,"Hero Warrior",62,"damage dealt","Hero Warrior vs Enemy Warrior"
M0006,21,2026-02-27 15:34:18,"Hero Warrior",0,"Enemy Warrior",57,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0006,21,2026-02-27 15:34:18,"Enemy Warrior",0,"Hero Warrior",62,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0006,22,2026-02-27 15:34:18,"Hero Warrior",2,"Enemy Warrior",55,"damage dealt","Hero Warrior vs Enemy Warrior"
M0006,22,2026-02-27 15:34:18,"Enemy Warrior",5,"Hero Warrior",57,"damage dealt","Hero Warrior vs Enemy Warrior"
M0006,23,2026-02-27 15:34:18,"Hero Warrior",2,"Enemy Warrior",53,"damage dealt","Hero Warrior vs Enemy Warrior"
M0006,23,2026-02-27 15:34:18,"Enemy Warrior",5,"Hero Warrior",52,"damage dealt","Hero Warrior vs Enemy Warrior"
M0006,24,2026-02-27 15:34:18,"Hero Warrior",0,"Enemy Warrior",53,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0006,24,2026-02-27 15:34:18,"Enemy Warrior",0,"Hero Warrior",52,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0006,25,2026-02-27 15:34:18,"Hero Warrior",2,"Enemy Warrior",51,"damage dealt","Hero Warrior vs Enemy Warrior"
M0006,25,2026-02-27 15:34:18,"Enemy Warrior",5,"Hero Warrior",47,"damage dealt","Hero Warrior vs Enemy Warrior"
M0006,26,2026-02-27 15:34:18,"Hero Warrior",2,"Enemy Warrior",49,"damage dealt","Hero Warrior vs Enemy Warrior"
M0006,26,2026-02-27 15:34:18,"Enemy Warrior",5,"Hero Warrior",42,"damage dealt","Hero Warrior vs Enemy Warrior"
M0006,27,2026-02-27 15:34:18,"Hero Warrior",0,"Enemy Warrior",49,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0006,27,2026-02-27 15:34:18,"Enemy Warrior",0,"Hero Warrior",42,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0006,28,2026-02-27 15:34:18,"Hero Warrior",2,"Enemy Warrior",47,"damage dealt","Hero Warrior vs Enemy Warrior"
M0006,28,2026-02-27 15:34:18,"Enemy Warrior",5,"Hero Warrior",37,"damage dealt","Hero Warrior vs Enemy Warrior"
M0006,29,2026-02-27 15:34:18,"Hero Warrior",2,"Enemy Warrior",45,"damage dealt","Hero Warrior vs Enemy Warrior"
M0006,29,2026-02-27 15:34:18,"Enemy Warrior",5,"Hero Warrior",32,"damage dealt","Hero Warrior vs Enemy Warrior"
M0006,30,2026-02-27 15:34:18,"Hero Warrior",0,"Enemy Warrior",45,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0006,30,2026-02-27 15:34:18,"Enemy Warrior",0,"Hero Warrior",32,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0006,31,2026-02-27 15:34:18,"Hero Warrior",2,"Enemy Warrior",43,"damage dealt","Hero Warrior vs Enemy Warrior"
M0006,31,2026-02-27 15:34:18,"Enemy Warrior",5,"Hero Warrior",27,"damage dealt","Hero Warrior vs Enemy Warrior"
M0006,32,2026-02-27 15:34:18,"Hero Warrior",2,"Enemy Warrior",41,"damage dealt","Hero Warrior vs Enemy Warrior"
M0006,32,2026-02-27 15:34:18,"Enemy Warrior",5,"Hero Warrior",22,"damage dealt","Hero Warrior vs Enemy Warrior"
M0006,33,2026-02-27 15:34:18,"Hero Warrior",0,"Enemy Warrior",41,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0006,33,2026-02-27 15:34:18,"Enemy Warrior",0,"Hero Warrior",22,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0006,34,2026-02-27 15:34:18,"Hero Warrior",2,"Enemy Warrior",39,"damage dealt","Hero Warrior vs Enemy Warrior"
M0006,34,2026-02-27 15:34:18,"Enemy Warrior",5,"Hero Warrior",17,"damage dealt","Hero Warrior vs Enemy Warrior"
M0006,35,2026-02-27 15:34:18,"Hero Warrior",2,"Enemy Warrior",37,"damage dealt","Hero Warrior vs Enemy Warrior"
M0006,35,2026-02-27 15:34:18,"Enemy Warrior",5,"Hero Warrior",12,"damage dealt","Hero Warrior vs Enemy Warrior"
M0006,36,2026-02-27 15:34:18,"Hero Warrior",0,"Enemy Warrior",37,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0006,36,2026-02-27 15:34:18,"Enemy Warrior",0,"Hero Warrior",12,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0006,37,2026-02-27 15:34:19,"Hero Warrior",2,"Enemy Warrior",35,"damage dealt","Hero Warrior vs Enemy Warrior"
M0006,37,2026-02-27 15:34:19,"Enemy Warrior",5,"Hero Warrior",7,"damage dealt","Hero Warrior vs Enemy Warrior"
M0006,38,2026-02-27 15:34:19,"Hero Warrior",2,"Enemy Warrior",33,"damage dealt","Hero Warrior vs Enemy Warrior"
M0006,38,2026-02-27 15:34:19,"Enemy Warrior",5,"Hero Warrior",2,"damage dealt","Hero Warrior vs Enemy Warrior"
M0006,39,2026-02-27 15:34:19,"Hero Warrior",0,"Enemy Warrior",33,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0006,39,2026-02-27 15:34:19,"Enemy Warrior",0,"Hero Warrior",2,"recover / no damage","Hero Warrior vs Enemy Warrior"
M0006,40,2026-02-27 15:34:19,"Hero Warrior",2,"Enemy Warrior",31,"damage dealt","Hero Warrior vs Enemy Warrior"
M0006,40,2026-02-27 15:34:19,"Enemy Warrior",2,"Hero Warrior",0,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,1,2026-02-27 15:36:05,"Hero Warrior",6,"Enemy Warrior",171,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,1,2026-02-27 15:36:05,"Enemy Warrior",2,"Hero Warrior",176,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,2,2026-02-27 15:36:05,"Hero Warrior",3,"Enemy Warrior",168,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,2,2026-02-27 15:36:05,"Enemy Warrior",2,"Hero Warrior",174,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,3,2026-02-27 15:36:05,"Hero Warrior",3,"Enemy Warrior",165,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,3,2026-02-27 15:36:05,"Enemy Warrior",2,"Hero Warrior",172,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,4,2026-02-27 15:36:05,"Hero Warrior",6,"Enemy Warrior",159,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,4,2026-02-27 15:36:05,"Enemy Warrior",2,"Hero Warrior",170,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,5,2026-02-27 15:36:05,"Hero Warrior",3,"Enemy Warrior",156,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,5,2026-02-27 15:36:05,"Enemy Warrior",4,"Hero Warrior",166,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,6,2026-02-27 15:36:05,"Hero Warrior",6,"Enemy Warrior",150,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,6,2026-02-27 15:36:05,"Enemy Warrior",2,"Hero Warrior",164,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,7,2026-02-27 15:36:05,"Hero Warrior",3,"Enemy Warrior",147,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,7,2026-02-27 15:36:05,"Enemy Warrior",2,"Hero Warrior",162,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,8,2026-02-27 15:36:05,"Hero Warrior",3,"Enemy Warrior",144,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,8,2026-02-27 15:36:05,"Enemy Warrior",4,"Hero Warrior",158,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,9,2026-02-27 15:36:05,"Hero Warrior",3,"Enemy Warrior",141,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,9,2026-02-27 15:36:05,"Enemy Warrior",2,"Hero Warrior",156,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,10,2026-02-27 15:36:05,"Hero Warrior",0,"Enemy Warrior",141,"no damage / recover","Hero Warrior vs Enemy Warrior"
M0007,10,2026-02-27 15:36:05,"Enemy Warrior",2,"Hero Warrior",154,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,11,2026-02-27 15:36:05,"Hero Warrior",3,"Enemy Warrior",138,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,11,2026-02-27 15:36:05,"Enemy Warrior",2,"Hero Warrior",152,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,12,2026-02-27 15:36:05,"Hero Warrior",3,"Enemy Warrior",135,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,12,2026-02-27 15:36:05,"Enemy Warrior",2,"Hero Warrior",150,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,13,2026-02-27 15:36:05,"Hero Warrior",0,"Enemy Warrior",135,"no damage / recover","Hero Warrior vs Enemy Warrior"
M0007,13,2026-02-27 15:36:05,"Enemy Warrior",2,"Hero Warrior",148,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,14,2026-02-27 15:36:05,"Hero Warrior",3,"Enemy Warrior",132,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,14,2026-02-27 15:36:05,"Enemy Warrior",4,"Hero Warrior",144,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,15,2026-02-27 15:36:05,"Hero Warrior",3,"Enemy Warrior",129,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,15,2026-02-27 15:36:05,"Enemy Warrior",2,"Hero Warrior",142,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,16,2026-02-27 15:36:05,"Hero Warrior",0,"Enemy Warrior",129,"no damage / recover","Hero Warrior vs Enemy Warrior"
M0007,16,2026-02-27 15:36:05,"Enemy Warrior",2,"Hero Warrior",140,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,17,2026-02-27 15:36:05,"Hero Warrior",3,"Enemy Warrior",126,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,17,2026-02-27 15:36:05,"Enemy Warrior",4,"Hero Warrior",136,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,18,2026-02-27 15:36:05,"Hero Warrior",3,"Enemy Warrior",123,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,18,2026-02-27 15:36:05,"Enemy Warrior",4,"Hero Warrior",132,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,19,2026-02-27 15:36:05,"Hero Warrior",0,"Enemy Warrior",123,"no damage / recover","Hero Warrior vs Enemy Warrior"
M0007,19,2026-02-27 15:36:05,"Enemy Warrior",4,"Hero Warrior",128,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,20,2026-02-27 15:36:05,"Hero Warrior",3,"Enemy Warrior",120,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,20,2026-02-27 15:36:05,"Enemy Warrior",0,"Hero Warrior",128,"no damage / recover","Hero Warrior vs Enemy Warrior"
M0007,21,2026-02-27 15:36:05,"Hero Warrior",3,"Enemy Warrior",117,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,21,2026-02-27 15:36:05,"Enemy Warrior",2,"Hero Warrior",126,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,22,2026-02-27 15:36:05,"Hero Warrior",0,"Enemy Warrior",117,"no damage / recover","Hero Warrior vs Enemy Warrior"
M0007,22,2026-02-27 15:36:05,"Enemy Warrior",2,"Hero Warrior",124,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,23,2026-02-27 15:36:05,"Hero Warrior",3,"Enemy Warrior",114,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,23,2026-02-27 15:36:05,"Enemy Warrior",0,"Hero Warrior",124,"no damage / recover","Hero Warrior vs Enemy Warrior"
M0007,24,2026-02-27 15:36:05,"Hero Warrior",3,"Enemy Warrior",111,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,24,2026-02-27 15:36:05,"Enemy Warrior",2,"Hero Warrior",122,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,25,2026-02-27 15:36:06,"Hero Warrior",0,"Enemy Warrior",111,"no damage / recover","Hero Warrior vs Enemy Warrior"
M0007,25,2026-02-27 15:36:06,"Enemy Warrior",2,"Hero Warrior",120,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,26,2026-02-27 15:36:06,"Hero Warrior",3,"Enemy Warrior",108,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,26,2026-02-27 15:36:06,"Enemy Warrior",0,"Hero Warrior",120,"no damage / recover","Hero Warrior vs Enemy Warrior"
M0007,27,2026-02-27 15:36:06,"Hero Warrior",3,"Enemy Warrior",105,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,27,2026-02-27 15:36:06,"Enemy Warrior",2,"Hero Warrior",118,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,28,2026-02-27 15:36:06,"Hero Warrior",0,"Enemy Warrior",105,"no damage / recover","Hero Warrior vs Enemy Warrior"
M0007,28,2026-02-27 15:36:06,"Enemy Warrior",2,"Hero Warrior",116,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,29,2026-02-27 15:36:06,"Hero Warrior",3,"Enemy Warrior",102,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,29,2026-02-27 15:36:06,"Enemy Warrior",0,"Hero Warrior",116,"no damage / recover","Hero Warrior vs Enemy Warrior"
M0007,30,2026-02-27 15:36:06,"Hero Warrior",3,"Enemy Warrior",99,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,30,2026-02-27 15:36:06,"Enemy Warrior",2,"Hero Warrior",114,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,31,2026-02-27 15:36:06,"Hero Warrior",0,"Enemy Warrior",99,"no damage / recover","Hero Warrior vs Enemy Warrior"
M0007,31,2026-02-27 15:36:06,"Enemy Warrior",2,"Hero Warrior",112,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,32,2026-02-27 15:36:06,"Hero Warrior",3,"Enemy Warrior",96,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,32,2026-02-27 15:36:06,"Enemy Warrior",0,"Hero Warrior",112,"no damage / recover","Hero Warrior vs Enemy Warrior"
M0007,33,2026-02-27 15:36:06,"Hero Warrior",3,"Enemy Warrior",93,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,33,2026-02-27 15:36:06,"Enemy Warrior",2,"Hero Warrior",110,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,34,2026-02-27 15:36:06,"Hero Warrior",0,"Enemy Warrior",93,"no damage / recover","Hero Warrior vs Enemy Warrior"
M0007,34,2026-02-27 15:36:06,"Enemy Warrior",2,"Hero Warrior",108,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,35,2026-02-27 15:36:06,"Hero Warrior",3,"Enemy Warrior",90,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,35,2026-02-27 15:36:06,"Enemy Warrior",0,"Hero Warrior",108,"no damage / recover","Hero Warrior vs Enemy Warrior"
M0007,36,2026-02-27 15:36:06,"Hero Warrior",3,"Enemy Warrior",87,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,36,2026-02-27 15:36:06,"Enemy Warrior",2,"Hero Warrior",106,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,37,2026-02-27 15:36:06,"Hero Warrior",0,"Enemy Warrior",87,"no damage / recover","Hero Warrior vs Enemy Warrior"
M0007,37,2026-02-27 15:36:06,"Enemy Warrior",2,"Hero Warrior",104,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,38,2026-02-27 15:36:06,"Hero Warrior",3,"Enemy Warrior",84,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,38,2026-02-27 15:36:06,"Enemy Warrior",0,"Hero Warrior",104,"no damage / recover","Hero Warrior vs Enemy Warrior"
M0007,39,2026-02-27 15:36:06,"Hero Warrior",3,"Enemy Warrior",81,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,39,2026-02-27 15:36:06,"Enemy Warrior",2,"Hero Warrior",102,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,40,2026-02-27 15:36:06,"Hero Warrior",0,"Enemy Warrior",81,"no damage / recover","Hero Warrior vs Enemy Warrior"
M0007,40,2026-02-27 15:36:06,"Enemy Warrior",2,"Hero Warrior",100,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,41,2026-02-27 15:36:06,"Hero Warrior",3,"Enemy Warrior",78,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,41,2026-02-27 15:36:06,"Enemy Warrior",0,"Hero Warrior",100,"no damage / recover","Hero Warrior vs Enemy Warrior"
M0007,42,2026-02-27 15:36:06,"Hero Warrior",3,"Enemy Warrior",75,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,42,2026-02-27 15:36:06,"Enemy Warrior",2,"Hero Warrior",98,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,43,2026-02-27 15:36:06,"Hero Warrior",0,"Enemy Warrior",75,"no damage / recover","Hero Warrior vs Enemy Warrior"
M0007,43,2026-02-27 15:36:06,"Enemy Warrior",2,"Hero Warrior",96,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,44,2026-02-27 15:36:06,"Hero Warrior",3,"Enemy Warrior",72,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,44,2026-02-27 15:36:06,"Enemy Warrior",0,"Hero Warrior",96,"no damage / recover","Hero Warrior vs Enemy Warrior"
M0007,45,2026-02-27 15:36:06,"Hero Warrior",3,"Enemy Warrior",69,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,45,2026-02-27 15:36:06,"Enemy Warrior",2,"Hero Warrior",94,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,46,2026-02-27 15:36:06,"Hero Warrior",0,"Enemy Warrior",69,"no damage / recover","Hero Warrior vs Enemy Warrior"
M0007,46,2026-02-27 15:36:06,"Enemy Warrior",2,"Hero Warrior",92,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,47,2026-02-27 15:36:06,"Hero Warrior",3,"Enemy Warrior",66,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,47,2026-02-27 15:36:06,"Enemy Warrior",0,"Hero Warrior",92,"no damage / recover","Hero Warrior vs Enemy Warrior"
